time,rotate1,rotate2,rotate3,rotate4,force1,force2,force3,force4,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,Mc1,Mc2,Mc3,Mc4,Mc5
0.543726852,290.9394453,281.2362539,269.9758088,167.9008364,98.56485368,64.3515199,6.89318228,22.24614774,662.1153627,692.8111861,523.6849649,510.6777973,599.8087162,646.1769845,609.1608121,677.7096757,548.976907,395.5226191,407.4797462,414.5014887,422.2459596,438.8953676
0.543738426,204.7275638,288.7130051,294.9697776,58.64523173,40.68654214,10.71318389,97.83065116,48.81670937,535.4526525,582.1334042,683.0527535,574.4067294,627.6249375,682.9054069,519.9067964,500.2475296,689.2883295,386.4271208,397.0538781,397.736878,406.4279065,424.7546399
0.54375,98.52136603,293.2195638,98.86222045,315.680564,4.415111814,38.75427062,12.68489096,85.7810744,695.0705166,579.1471957,511.247661,652.046305,661.2261589,656.0833286,554.7244748,665.6684324,667.456877,391.9081487,411.1555117,421.0668961,438.0835855,440.6756752
0.543761574,66.16341579,40.53315731,178.7827283,66.90043844,53.67575832,57.33417271,94.50471019,67.62762333,544.5475374,675.7039809,659.2466719,562.3461247,530.7240035,557.7493815,677.6285263,650.3522624,680.6294196,369.2435064,383.6429569,401.3076882,420.2677067,440.8750132
0.543773148,272.6502979,388.5630043,162.1079785,100.0010998,40.19007957,80.92156246,16.35932163,55.97595802,682.5452709,502.3911079,641.2823723,560.1321225,595.8971206,527.3864192,613.9988455,591.4753933,689.0746055,389.9199357,391.7085366,393.5915668,413.5019052,428.708643
0.543784722,271.1246484,173.7657546,74.70174849,213.8199936,39.33074889,90.74148255,88.04346551,60.34091511,678.0311107,659.0264284,682.4634214,676.8346228,575.9275096,659.5648974,637.2300356,530.750933,673.5563936,401.4475255,413.9633497,428.8444992,451.5594731,457.1103139
0.543796296,132.9089006,320.000917,87.04356159,178.4728946,59.06341987,81.37760724,52.65596774,24.67392949,566.8375274,530.8998855,559.9678354,692.5009294,540.9133517,547.6189988,580.5562625,629.3460255,627.261167,365.5201439,388.9086348,391.4940428,408.4209764,418.8790407
0.54380787,397.427487,52.29533547,109.5632631,331.3548279,53.54326313,39.76639336,17.47428563,70.27719294,678.1731857,504.9723366,552.5201196,629.039673,600.1226978,610.2011378,510.6916944,660.8167702,609.7246139,383.0248969,377.7832867,400.7690458,422.5626415,422.9759671
0.543819444,201.3310205,150.5625801,83.35652434,19.3159602,28.24721267,43.70340773,91.41226412,3.35486031,688.4939925,584.4718248,685.5891075,582.2800401,550.9360123,654.4061419,665.0330378,529.148163,542.5063903,365.8217542,376.3688698,384.2375402,405.4752087,426.4302162
0.543831019,330.5930812,288.3432627,110.1478268,27.04725103,37.74289023,66.04898238,85.08066107,92.94010201,557.4371477,579.7674714,524.2887329,586.3413656,690.907182,507.3968443,515.3181723,613.1316766,621.6000277,375.6998628,371.5087168,379.3990859,392.267277,413.6365265
0.543842593,84.1200419,297.7474862,149.1599443,266.7041061,70.10353646,59.59440767,40.22253972,42.97612272,559.9152828,656.7201479,597.173306,632.9340955,699.7137943,653.6965606,696.9766093,699.7916831,699.8727675,411.7776086,426.8551498,435.0787324,453.7166598,464.0430427
0.543854167,126.6859799,322.1437909,166.9644748,319.1324615,67.22004274,63.39218393,27.40969091,53.13018586,564.8133382,550.6632235,604.7687064,542.7170181,540.0544856,604.2857164,563.7497776,513.892795,558.5227888,370.0103413,378.9181116,387.0314666,395.0361441,399.8064226
0.543865741,308.6830314,358.3294109,294.6949824,257.5485737,32.81603971,61.95988175,63.04995675,99.16086258,667.9686579,521.2456382,595.1310601,633.4526714,574.1677742,506.458169,597.2666595,678.0774744,623.4204698,409.9311179,412.8568066,415.3754894,428.4510396,433.4904697
0.543877315,331.5050738,265.842975,237.6690486,97.62808156,47.26731905,88.4883892,87.10057516,91.81710331,643.3743957,565.7983812,683.1963654,678.4095434,635.2902552,577.3459237,631.8571544,645.5445447,621.8402593,407.8939581,416.6406355,422.8764425,438.6065685,454.6085447
0.543888889,376.8852572,232.3623829,219.9462032,133.6168207,95.5078614,45.96891934,30.95261982,24.23713994,639.4875416,531.5333637,563.4268327,540.5834855,592.9282843,667.8768563,621.7291395,641.3692675,673.931903,393.879105,399.9646375,407.9474277,417.6075035,430.0914472
0.543900463,395.1947903,96.06353845,293.9510223,142.6410346,29.79874527,19.76256391,90.62122635,26.48957085,661.8879369,596.4923143,501.583004,557.9440713,629.629547,627.7623212,567.5112508,638.3142001,547.2494314,383.7348874,385.2853804,395.90325,404.8340148,424.5632103
0.543912037,324.3998427,282.7398302,12.10104031,92.82658856,92.74820221,22.35182662,16.2093552,29.45090233,573.1423182,599.4662593,624.0849127,545.0464146,538.3522268,667.0278679,666.6810447,607.433502,567.3401831,374.8841381,380.8011387,380.321505,403.7444534,419.6744669
0.543923611,324.9212432,296.0252237,168.9511595,197.1811635,16.96234449,67.32078297,50.51162017,10.72634172,645.041382,606.4922128,542.6314871,554.5764051,572.6088656,620.5184913,686.5268454,553.7900362,654.8264288,391.2286869,399.6476786,405.0114882,412.0037392,423.2571254
0.543935185,116.2243887,325.3787151,397.9065564,213.0961366,30.76906619,2.031517857,13.53675118,5.172231666,521.4592971,607.2919663,506.6564455,506.7712664,511.8466936,620.2641384,683.3383212,693.5399225,594.5940671,379.9536476,392.2568705,394.9226951,401.5367642,405.6399867
0.543946759,398.135381,383.1580611,369.2003067,321.565291,94.05836227,42.91270441,29.45959098,36.96797218,561.5867708,548.1150747,505.0621081,657.2024418,539.5932796,509.5179062,597.2739686,512.5334624,635.9735146,405.2770638,400.0342694,399.2808291,404.5477686,408.441304
0.543958333,301.9737397,217.2551034,21.50817119,105.5374317,11.9599818,51.65066135,34.27620829,88.71185708,593.654778,657.9537932,614.5631877,695.1915005,654.3210596,585.9804051,662.7111921,596.7716898,562.1496185,381.1413895,392.5576854,399.6660891,424.9251645,438.7009916
0.543969907,23.74385212,136.7724721,393.9697448,202.6266442,15.55922708,85.58431534,55.22345631,81.96072919,630.6278848,582.6867957,549.5353139,562.3966258,545.4239571,523.3742148,505.2515522,624.1998541,547.5492715,365.4577265,386.0881444,398.9440181,397.619861,407.9346288
0.543981481,399.4134987,305.1554205,378.0299152,365.0892958,52.52912068,12.65003876,86.75075725,62.30685129,540.7301905,517.2649019,613.1541886,604.8899642,500.0582692,595.0043489,511.5134514,559.6185581,688.8940596,399.9899943,408.8591069,409.8951015,414.2794822,416.4809143
0.543993056,30.34964268,16.52778048,22.85270502,347.2077223,79.61105119,88.74735636,38.27180947,48.94318029,507.828078,589.9228267,564.3908635,655.3059524,510.1857426,633.0937792,547.7308844,633.3466367,660.9371682,351.7060164,371.6520201,392.9578386,415.5867709,423.0831516
0.54400463,1.91525314,44.41639742,188.6335224,210.204373,75.28708956,11.1183209,42.12360702,67.89469284,687.1363909,569.1141766,583.0217426,507.9692026,669.7683723,593.5224966,661.3044296,506.7287701,647.7125365,362.9416739,380.357097,405.6165338,413.2766381,429.5392547
0.544016204,343.9031407,384.5205007,308.1735776,37.17434777,8.583478465,60.61679322,9.101125721,63.16214308,542.2499867,558.8356842,637.9589257,583.4366502,644.1197679,612.7061479,618.8022407,521.7724038,512.4563704,388.2248602,389.9618341,387.500762,388.2445519,412.1014641
0.544027778,141.8616053,335.8160598,218.6827078,309.2601908,39.58405269,85.49405041,1.206268097,10.61085093,674.4987749,694.0100505,557.0437292,641.0213789,552.9742889,538.3846565,583.6846047,561.7694734,657.2180189,395.7482486,405.320731,411.8321134,420.2955783,430.2464388
0.544039352,259.5436083,249.7698156,275.6228076,202.9365499,48.5853386,70.31459302,76.75258621,16.48041421,630.0444178,681.5833007,683.8942871,665.055641,545.8975181,609.1058916,601.7749896,650.1629403,581.3901023,403.6430665,420.9900794,430.8848215,436.55524,444.7060137
0.544050926,17.01440399,142.3991367,181.8352428,329.356549,9.251800326,89.99803995,78.55285332,71.72787776,540.6837638,677.4672965,654.0404459,500.643995,676.1120197,696.5663964,589.0010511,525.9859872,594.9360656,382.7078448,406.0757489,418.1516665,427.1463311,434.6797205
0.5440625,199.3982716,64.86816024,386.718826,345.6151924,15.25606008,59.61209751,93.43800987,32.29397374,654.7827056,521.7870412,656.8684945,558.9420883,583.912657,617.052681,611.8424823,657.5755644,691.368048,399.4151619,414.6509618,436.1682071,437.9497813,445.7818861
0.544074074,281.6690369,355.6837148,71.58744731,391.5296138,87.98867229,34.04718428,80.00267148,68.0629592,562.7477337,643.7352709,583.3343121,683.6853047,692.7407845,679.4012762,689.9354399,512.2913843,518.1044878,410.9147897,423.7414177,428.7662,444.0003447,450.7413332
0.544085648,359.9595954,94.69694086,131.0491565,378.5779886,54.63576762,13.09488088,57.92768398,15.60581502,592.8196777,643.8505809,694.3923614,698.0200284,538.4606153,692.7405343,623.8268306,609.3385745,621.0342997,402.8164904,406.4355243,422.179857,445.481041,445.2073323
0.544097222,264.2139479,384.201838,342.7398795,173.9904855,6.78162914,81.67537937,30.19901765,13.72586515,542.0826166,500.2505441,517.5024674,631.1829267,683.4286482,620.9853985,539.6097926,522.9478608,617.5667625,386.7055429,390.8067407,393.2609464,400.6182859,410.40811
0.544108796,317.0692415,42.41286293,371.6460643,117.9130544,91.52009575,80.09859809,4.895721151,78.72737308,583.5803054,625.6571306,509.7293288,620.4445207,549.0537271,518.0069653,516.9090329,555.6841053,639.8790854,367.0960308,370.2690932,396.9416274,394.3982679,407.6422641
0.54412037,65.50910774,327.6844089,375.3793725,193.2147216,27.70530706,43.87096102,38.53105468,99.39405422,599.592991,614.5889493,553.5523446,527.9625135,554.4719836,630.7510393,592.3025525,505.6314963,529.2191839,371.8900935,396.3992548,397.1838352,393.1403553,410.3832353
0.544131944,60.9987705,15.05479771,98.80102709,65.00805871,86.53521825,30.89398739,44.25574553,89.77703468,524.0124264,628.1490612,515.6176408,695.9156574,542.1152367,527.2121758,526.0086368,594.2357096,615.2693587,337.2765985,357.2009574,376.3324427,387.3069556,414.5619876
0.544143519,269.3170597,158.9012062,357.7370773,116.550017,11.24111883,87.02289969,22.39145002,1.363330053,660.4447992,547.9506588,654.5223445,582.6770678,502.8140118,517.085091,650.9988244,634.215082,697.4761217,387.8019068,393.776826,411.0496618,405.0618555,426.0377972
0.544155093,88.84282387,334.3300581,201.1474506,271.4976693,86.85018823,50.91668035,28.98181289,0.542708939,514.9521863,699.4811635,597.1636772,570.3065004,557.1099828,561.8137663,583.2039055,579.1591371,515.8606969,375.2839514,387.8306099,389.5366287,399.2543003,411.0719394
0.544166667,390.1921751,81.25501374,378.3945104,39.68010173,55.9441845,65.03549646,69.73703738,98.50738178,673.1625198,646.8701758,684.8001012,510.1796435,685.4328665,623.309664,572.4356678,682.5354291,699.4176456,412.5302535,411.3317093,429.9832224,433.2648359,460.707655
0.544178241,190.5822012,372.7346295,394.7303368,180.5529527,95.23751036,43.51605717,89.06622811,27.25502422,563.4761454,617.7393391,562.1195852,697.2510483,664.494812,538.4765731,570.0156354,668.0463208,601.8301749,406.7512202,418.4625895,429.8462346,422.3221255,441.8527587
0.544189815,362.7496333,367.9122628,375.3251149,273.7897385,1.717147484,15.39126018,56.62547341,14.10182477,584.8128632,544.5156674,696.0576299,537.3525994,687.2219674,651.6172562,589.5430586,654.4969371,566.119453,417.9252543,415.2623821,417.3302153,425.3337889,436.7399668
0.544201389,396.2077279,199.9520649,190.0954752,78.18551847,89.92558884,82.37072175,50.1509014,96.99996133,516.277095,674.4243557,609.7796347,501.5255551,684.4936141,554.7010491,599.2015887,636.9036312,562.941231,387.4150237,385.1391279,403.0634163,411.1571869,428.0082742
0.544212963,154.0705991,321.120754,237.1053698,225.6399249,71.48679523,88.40731791,60.61911612,12.19031442,593.8794748,692.1794833,693.6633725,691.5483501,672.9357915,559.9632919,527.1857962,597.8812475,674.2165008,409.6263321,421.8761032,430.551726,443.439354,457.0365684
0.544224537,82.85661782,47.22039644,337.936202,107.5469299,29.75167388,45.60920063,43.93089829,85.71238162,505.8888396,629.0120548,540.6463849,620.9563203,557.5736218,516.3948054,532.4629933,688.4653375,554.201715,358.3405206,368.1920831,388.1965227,394.2737854,403.7309338
0.544236111,86.80815513,213.6075999,246.1623362,79.50557177,53.91146675,4.982603783,40.56358253,28.98350651,553.4787903,603.1772359,651.9553055,607.0049364,579.4938178,596.4769553,614.8134295,537.0363518,573.234685,359.3074162,380.2809521,391.3642657,399.4117189,415.7497584
0.544247685,232.2400865,206.5034776,377.6901779,261.0139358,28.30083926,10.33157159,19.47520181,14.39682055,560.2826863,526.2586679,504.6140367,593.0132038,541.344192,698.0050243,542.9397075,670.5575692,538.687788,377.0784374,381.2138499,399.5969604,396.9708875,410.1672471
0.544259259,170.2742075,251.8889951,321.8690073,95.13114954,33.56568303,85.34626948,90.40917822,14.78412982,673.8372235,600.2956799,688.6305971,608.3448952,533.1136758,696.6606887,674.9714006,571.6711399,603.3288905,401.9180588,416.1735054,419.6072723,432.7970923,446.103661
0.544270833,344.6310847,328.1016389,254.5220283,24.86088652,5.122186287,97.35783995,68.60826243,39.54462526,621.8916456,606.9857197,538.0506592,571.7168376,667.3127427,532.6469219,673.1929032,682.3116885,503.0034121,394.9756166,389.9451401,393.1152058,406.0314881,429.4031491
0.544282407,37.96181451,305.9587161,63.4857292,246.508922,31.28056523,4.434303144,59.77482806,32.14498105,687.5589394,562.3581274,574.656614,695.8132778,656.8131171,564.7220864,656.2160939,695.6195127,626.995685,387.0057021,412.0182185,416.1744185,433.6873217,449.4257936
0.544293981,201.8503059,390.1194224,259.0117993,377.3276033,35.41664192,44.37605155,63.06854671,81.59259506,681.5036632,660.5566194,657.2700223,574.2417843,685.1503501,605.9450665,698.5178934,511.7591151,675.5617406,429.6159416,438.5035087,448.9056812,457.6437327,462.1079002
0.544305556,96.58559464,169.9400291,209.8858361,250.6814653,53.4953636,13.81614448,55.82172933,2.585502323,660.5405727,522.3393897,683.1310274,687.8205701,543.3865138,674.414212,521.5692426,643.7474107,677.076429,383.4528148,399.3170269,420.5513712,428.7291793,434.7701345
0.54431713,319.471555,14.74656491,290.217067,364.2787638,69.77454663,28.22335017,21.44048418,81.57317018,631.8339085,676.4675347,516.6070901,655.6442704,546.8201657,587.2557268,585.2812702,652.2352358,506.4452793,394.0084732,391.650389,417.586643,421.0500536,430.3442636
0.544328704,333.2187291,376.5449128,51.71673868,79.04682894,2.016514276,57.80951249,32.97953635,28.75763558,688.554795,545.3020093,680.0335102,656.987621,638.6639601,562.3389259,527.4404827,570.3571904,525.41594,375.3346794,384.2971708,385.36103,401.1579909,423.8382015
0.544340278,41.47736905,274.6010347,321.4796187,127.8550497,38.35528026,19.79310367,29.6243083,87.42986932,536.1011415,692.0752371,660.1641044,556.4008949,564.4719142,598.9232932,582.6398838,689.2901708,555.5577853,382.459511,402.1182951,411.9242937,413.3287824,426.185883
0.544351852,332.9711368,164.4077317,17.46674311,376.8302756,46.01908674,32.65643574,98.45252791,95.91545759,521.4592116,618.2400065,698.8503229,506.2620769,512.0831642,520.1516813,656.6371834,512.678986,542.4146527,375.9535199,377.9392499,388.0180272,413.2346132,412.3567353
0.544363426,166.8711307,46.38341465,373.7132372,311.9447475,83.6583221,52.7753054,81.32964141,60.91503114,652.0778717,513.4432869,685.547035,568.4276287,631.3674755,586.1471588,585.47511,608.3633767,621.2240812,396.5603886,412.4996318,430.733037,431.6041067,439.1637177
0.544375,146.5665831,12.62066149,108.3634659,87.27236899,64.41594984,8.101779126,74.33902353,91.83727123,580.485003,687.5855942,580.3559124,583.6314396,573.0427366,592.6305522,601.3152979,649.9203306,655.4952833,360.2958881,371.8641255,392.9327246,418.2462075,436.3013969
0.544386574,183.5210492,386.2579734,79.09989143,356.4547477,55.12985476,90.27064709,18.96714668,4.005165499,549.6688177,649.5831324,620.2354497,592.9573964,532.9489376,639.6582917,517.5785575,528.8180052,679.9352384,390.3334695,394.8909861,402.1175382,421.3825183,417.2520265
0.544398148,184.8604458,261.9250958,56.08828756,358.9505936,68.3048789,28.10944648,74.71212844,31.3978622,624.8666742,677.3202889,608.5857626,683.7575622,661.8563901,618.1513507,657.0420801,519.9944676,606.2059132,402.2022779,413.4742564,421.0723793,443.0694206,444.4347495
0.544409722,156.434102,316.4494051,305.7195766,55.88603825,61.91553027,62.86265138,75.17841342,74.79463234,674.3232634,608.8040075,544.0995312,583.310905,676.9891306,560.67726,565.9424882,666.5179281,541.6441161,387.2230326,406.9314699,412.0351733,418.4852221,435.3317672
0.544421296,131.1338515,67.39717813,309.0675278,34.10847179,66.31575787,73.87488456,42.89373008,59.48916008,624.2313464,530.1144467,664.8808133,631.7278765,635.4490668,595.3723375,638.5315878,644.5009945,624.8631581,378.8155296,389.8111698,417.7095149,423.5004193,443.8411055
0.54443287,111.3590769,272.2991253,348.5304277,35.21572433,63.76844486,80.08464101,82.09946472,37.3816894,587.3503734,653.7684432,673.3269674,535.5383901,664.7621718,503.2820516,639.180226,686.3084944,681.1289023,393.3717075,410.2292235,424.1546987,422.4782588,450.3594776
0.544444444,274.4903604,44.87381259,205.7769071,110.3949304,93.16616328,64.96326676,5.583126841,21.3873609,650.9267103,591.3234521,647.3663807,541.5697178,520.4219465,695.4884641,563.1984765,669.7000063,571.5211772,372.3095166,377.6258791,401.6484929,409.8764943,426.5595645
0.544456019,154.3966205,268.1175704,215.1411223,338.4371411,0.034730349,49.56423218,82.07564853,32.60813018,637.6268468,532.4269742,529.8285718,635.890392,666.4757552,628.000442,539.3493748,575.7836927,573.8997878,379.998386,401.1473122,404.7829769,416.5357222,422.0896152
0.544467593,223.8471189,248.3500894,21.8178737,121.9853591,95.16371264,22.23674778,91.07304411,33.54465368,574.2002619,694.2790154,648.3344749,666.14501,626.6290701,634.7161547,667.9200233,622.0237631,506.6830687,385.6188719,395.7490518,404.4532222,432.6835565,444.1648808
0.544479167,94.53065087,229.0262821,80.71918319,296.7695956,73.10950943,88.75315325,6.983275147,0.971399248,640.2022667,600.336392,684.8683264,596.4233584,626.4924241,529.208819,691.0908351,575.7809771,579.0913525,377.7938753,401.1208396,406.0017151,425.4360284,435.669013
0.544490741,103.5200302,399.4050847,10.56895787,80.34436734,87.06173394,30.86096402,77.0052434,55.06137929,528.3530712,591.0540827,535.0270442,690.3058903,544.204511,680.7445183,683.4387815,609.1949992,568.9006394,378.8170093,388.0320853,389.1886844,412.1577271,428.8750806
0.544502315,330.7112933,78.07610493,31.29074345,276.9728169,90.38132199,68.90141888,3.810898416,30.33029682,509.1607086,529.8964619,544.333638,629.9236737,660.28961,618.2767493,660.0082152,502.1051568,551.9133561,362.5654739,362.9703695,384.3513449,408.9596536,413.4683713
0.544513889,341.6875716,12.94320864,207.2954824,300.8142453,21.64324718,70.11019396,56.66113724,35.72948751,556.2111324,572.622634,529.7795095,631.8086014,576.5697851,608.5850624,558.1465604,618.3209778,543.4980673,372.0535628,371.5886846,396.4996907,407.157902,411.3576838
0.544525463,301.6576632,323.7533669,378.3849634,205.4329408,5.154729538,98.46360766,41.22470845,84.5705769,509.7970949,653.999596,584.4665161,619.9290933,590.6625406,697.1190619,662.811267,536.4318869,591.779299,406.7105201,418.3655731,419.2132011,428.2907753,440.9116766
0.544537037,193.4004222,218.5173108,368.1088829,320.8203402,23.06098964,71.24513188,11.07385848,33.74109063,650.8674195,503.5762018,538.0455323,615.0596738,648.0140134,634.0357659,649.6993824,500.3479157,513.6216125,384.4781301,397.3038335,405.0973956,406.3679098,414.2209756
0.544548611,48.03770387,269.5587992,396.2004458,17.15443869,34.22629025,51.21468427,88.5840828,6.27872056,610.3624232,591.0810179,662.9771332,529.9485186,681.7257607,553.3697916,660.4116901,623.9570205,578.371583,386.5167326,400.708437,410.3380102,412.2491023,434.9517718
0.544560185,150.3713798,151.4401122,328.5213427,5.463281613,47.28402804,58.30942498,70.73791804,51.34365104,643.5128134,569.1712065,601.0795824,509.573931,588.7853795,666.5243462,564.3636188,664.2735777,694.490258,380.9826736,391.9440272,410.8274768,410.3510307,439.8755186
0.544571759,192.8745914,30.89050081,280.9217831,55.18754419,86.21003408,74.52917824,39.64357719,33.60170058,590.0034228,586.9162918,681.8878728,604.8165961,633.519166,655.6192984,665.6866529,673.0062938,694.8896707,389.8006945,399.5818448,430.1166373,433.7457652,455.7005606
0.544583333,198.5024608,144.3139996,85.63908516,148.8541692,59.09871989,23.07996496,35.87743855,71.37692057,559.575136,672.4267449,596.9568215,566.4665782,576.8913533,691.5376525,526.2858997,576.0464335,616.1918422,361.7154464,375.1240163,387.9953887,402.8337082,427.568105
0.544594907,16.95886785,168.127355,97.10132884,219.8466189,25.57848776,76.10239691,49.19444591,76.04949339,629.0588125,517.5074942,582.1289981,650.1003701,588.525969,650.3389372,631.080572,574.8361628,528.9044375,365.7725802,384.2625736,398.2887657,417.095356,429.4771852
0.544606481,288.8671842,81.4562004,275.3044891,123.9614487,81.44571246,20.90403664,84.80210583,21.71557266,514.5361885,691.3364213,593.7927139,612.1435972,514.0734945,534.8287021,688.2899233,547.5344248,525.1829109,366.9214433,378.7858057,392.6193893,395.8118566,417.3544014
0.544618056,315.2436734,28.99785132,69.45191783,209.3991672,23.81981282,16.72247088,47.353098,86.3209652,620.2064684,658.9657964,650.3062111,587.5928107,600.617708,530.6136764,509.0340908,601.2594067,672.4413078,373.93592,371.4362592,394.6479283,412.5658301,422.2986507
0.54462963,96.78970078,175.2015109,221.4969973,86.15091914,2.801678925,6.677691752,6.825171389,46.87593842,668.9352089,638.8289042,670.2137822,572.4731954,694.2341857,687.553341,670.27415,630.4254107,671.1378684,385.5525859,410.4003914,422.5129942,436.617781,452.3183607
0.544641204,306.1586027,239.2306004,307.2119442,99.2857331,22.15583573,27.72204166,46.40041748,95.05804408,542.6736704,595.5547178,667.1311106,608.5400762,594.0322907,537.26616,559.9321258,696.3120985,528.761473,383.7203058,389.7741044,401.5852568,402.9595205,418.2918931
0.544652778,385.766421,73.98801179,26.21821769,202.4900584,62.37259678,22.27755113,52.43953021,16.2799485,565.8634204,552.1378716,647.8388033,607.4898854,690.5156927,528.2839639,534.5506177,632.2213067,600.9358199,372.9118248,372.5975107,384.6037745,409.7886517,419.8710889
0.544664352,388.1947836,14.68442747,209.8024817,244.4927981,62.90436849,39.0957052,36.49061512,15.12965709,652.1595824,587.3811489,587.2998372,624.7917514,507.4417547,641.7617913,628.8354331,633.0794253,695.4206845,389.8393878,390.8424783,410.0795822,427.8840535,435.9390909
0.544675926,309.3419261,177.7267259,302.3278234,183.3357069,14.03684671,74.70846972,12.48133838,67.55501701,525.3682819,636.1475658,623.9292907,521.1118891,591.5573834,591.5165846,564.3867682,607.3173218,657.1256355,383.3231819,386.2327534,399.2774599,405.6307814,424.6346216
0.5446875,321.9046342,48.01141968,239.0942303,326.1746021,65.92145898,99.27679792,65.42297783,2.062882996,533.6770909,519.8821135,634.8627002,502.9557693,668.3190583,639.4295451,573.2152899,600.4327917,678.5553598,390.2011835,391.6143946,414.1224529,423.9509629,433.5283071
0.544699074,182.8738176,4.673525866,170.149485,94.88201249,70.92995199,44.95167048,83.51931773,59.56178131,656.1778315,570.6052706,539.0754165,581.9970048,503.163311,564.8987304,668.6470484,699.8134615,677.9849306,364.9162892,381.2421279,403.2211165,419.5277557,437.4435923
0.544710648,191.1991408,86.0366416,95.87664178,122.5499241,19.75970259,8.342037367,85.03328669,8.417893009,580.0578581,675.4933021,688.5522157,592.027418,526.7794252,672.760877,580.9440163,663.3260053,638.7918507,374.483127,384.8986997,397.2601584,418.221846,433.5289347
0.544722222,186.3354006,185.2361174,136.0182832,116.5644405,51.39787225,10.11508931,88.31245124,30.32520099,672.0349039,686.4880804,678.5692762,658.935238,590.8697488,519.8273597,578.639005,594.2800324,559.5978652,374.2196,389.5509907,402.3655561,413.0859548,438.9018944
0.544733796,136.4353525,301.0471714,110.816027,114.3797501,7.133555636,35.99708849,91.96522736,72.17344898,658.9966388,507.1354744,659.0151302,694.8843621,647.3544407,671.5580074,538.9824281,598.2187754,519.2074652,383.1156979,391.9639843,399.4960375,413.6522295,429.0238293
0.54474537,275.6855079,61.1839099,101.5597918,283.4974342,95.25133993,5.963787569,40.90182856,8.497043752,524.4116758,607.9840528,624.2434393,689.5078287,652.3920724,658.1662005,542.4823303,632.6947676,694.7152132,391.4220143,390.6478236,416.3688753,428.0459531,438.5652374
0.544756944,91.83760189,89.80827403,316.9531046,254.4809665,81.03694821,80.87425964,79.83920044,10.14113051,591.1755182,561.4005376,552.5292863,538.408054,576.8056232,608.3229748,568.5853902,636.8192111,696.6490494,380.9732741,393.4862477,408.1870055,413.9158931,422.3864786
0.544768519,345.891967,302.4191554,340.4950666,203.2948306,30.46299069,98.48702766,71.05978306,31.32554058,590.9499391,639.8084322,627.2908335,646.3271189,656.3183789,626.6819035,660.9235342,519.5175654,648.3646686,414.8089217,428.0229887,434.4419194,431.3779853,445.4128758
0.544780093,270.7483174,369.3962503,155.098619,320.0393487,70.45029456,44.1458931,75.5379569,91.88636888,682.3926017,580.1344452,581.1300574,698.8644722,574.5885086,567.0200241,627.5491722,505.616492,500.5776861,400.829178,411.789693,410.2834567,427.8296074,430.5359576
0.544791667,100.2388278,49.56986659,263.2850272,148.3945001,80.41714657,15.32398971,91.6267541,10.62831192,586.2862253,698.5675226,536.5302417,666.5215831,608.5752268,589.5289876,679.0220408,592.4512907,542.7844022,376.029249,390.5107866,414.2274989,414.3864999,432.9571145
0.544803241,290.8045352,262.3739436,61.58202179,374.1931727,0.400028279,76.76515096,1.431324933,30.01555832,646.5844238,525.8641157,561.6317005,513.2493378,500.0741745,653.2187777,556.2191373,568.5814802,516.1146538,370.3108922,372.5198027,376.4106411,397.4734808,396.2944935
0.544814815,98.04722105,113.4262403,181.6809935,28.35825129,60.61986535,46.21783334,55.13025384,1.047296398,670.6739819,669.3212287,695.449691,664.1862437,529.0254866,510.952934,611.6871134,624.4804543,548.2568854,369.2294218,383.7673347,397.8954153,405.223324,426.9912385
0.544826389,31.11665066,210.3147993,137.2108868,129.7403709,69.27507715,45.93187552,9.508952668,59.07358802,556.7332319,557.5633059,663.6163726,539.5635929,572.4414378,686.8364138,587.8054802,633.5873577,624.5660066,365.0346473,383.6883755,389.9280335,405.5253318,426.3414441
0.544837963,290.6010427,136.6298434,136.030947,4.93340175,63.6315828,45.51801983,88.19049293,87.17255619,631.6546719,577.5651112,620.9545631,531.8740405,561.3236599,633.3177282,608.4072529,534.9590661,557.7320208,364.5959855,364.6841103,380.1540433,400.806759,423.1878217
0.544849537,172.7314116,2.590098449,103.5842325,141.2247814,23.24395392,98.74474178,53.49435161,93.87150339,508.2946623,624.1672094,638.8882584,690.4737076,635.4375417,666.3653894,610.8245686,629.7323716,685.1046177,378.0421529,390.5447491,413.2235043,429.654884,447.5418048
0.544861111,229.2520317,139.7319934,320.5575599,247.5852825,39.47029147,5.404054908,53.62615153,36.2500941,560.3320121,599.649861,561.4045104,519.4615605,635.3521177,509.4675927,609.4616539,574.0645487,505.4545848,366.0424825,375.6828408,390.1434595,396.5757712,401.2064727
0.544872685,29.20076432,330.291459,331.049427,311.0499232,65.59060306,94.6401646,61.31608194,82.09343296,680.5282388,652.003871,506.2226453,601.4253394,554.4642103,576.7355456,560.0136781,688.2872518,674.6489048,407.7564949,430.9556515,434.9261207,441.4676194,442.4075557
0.544884259,210.8656422,44.14625705,247.2902596,17.96659855,54.95287467,86.95469427,35.4923562,79.49567453,646.3563296,534.0627042,697.5974904,678.3129732,512.0858583,572.7689113,614.8501352,557.7967774,611.2896713,372.644147,380.9043706,395.2151079,404.0689655,428.3756336
